Sepid		5608872.25599936
Meskoob		5608872.25599936
Behbahani		5608872.25599936
Dehkhoda		5608872.25599936
Akhavan		5608872.25599936
Chubak		5608872.25599936
Taghi		5608872.25599936
Youshij		5608872.25599936
simin		5608872.25599936
Bahman	(proper noun)	5501139.00588399
euskara	(noun)	5480558.99367343
Rastapopoulos		5369029.65852075
Khariboli	(proper noun)	5339155.05307421
carlo		4939106.12152399
Banham		4887075.60903863
Gascon	(adjective)|(noun)|(proper noun)	4864921.4282964
Soyinka		4859095.22624202
vishnu		4855285.85752101
tripadi		4853785.18439097
kashmiri		4853710.07745738
Cueillette		4853698.68683238
Haridasa		4853698.68683238
Riquier		4853698.68683238
Adhunik		4853698.68683238
Haskalah		4853698.68683238
Felibrige		4853698.68683238
Beunans		4853698.68683238
Pegulhan		4853698.68683238
friulian		4853698.68683238
Bahan		4853698.68683238
Vrittanta		4853698.68683238
Guillem	(proper noun)	4853698.68683238
Debbarma		4853698.68683238
kaal	(adjective)|(noun)|(verb)|(adverb)	4853698.68683238
ragale		4853698.68683238
Asplet		4853698.68683238
Faidit		4853698.68683238
Lucente		4853698.68683238
venetian		4853698.68683238
balac		4853698.68683238
Soir		4794068.0096307
Zorglub		4793776.4808221
obelix		4410274.36235633
Asteriks		4410274.36235633
Janry		4410274.36235633
trimeter	(noun)	4377284.4467731
monogatari	(noun)	4370686.79293208
monodic	(adjective)	4368492.20242648
apollonius		4368492.20242648
timaeus		4368405.70486789
arrian		4368405.70486789
callimachus		4368405.70486789
Eudoxus		4368405.70486789
Cnidus		4368405.70486789
appian		4368405.70486789
yomihon		4368328.81814914
letteratura	(noun)	4344571.42679611
AIs		4321880.66038257
albanian	(noun)	4314628.24704653
panegyric	(noun)	4209942.78863152
Kermani		4208920.86380395
Malkom		4208871.02981957
Shamlou		4206711.85703858
manuel	(noun)|(adjective)	4206686.58408936
Shahrokh		4206654.19199952
Sohrab		4206654.19199952
Bijan		4206654.19199952
Tusi		4206654.19199952
sepid		4206654.19199952
Rostam		4206654.19199952
galician		4206538.86192139
jesters	(noun)|(plural)	4130154.44616638
australian		4026447.28368367
versification	(noun)	3884967.91533199
piotr		3883179.19787899
Kochanowski		3883154.72583309
Ogun		3883112.7229034
Yoruban		3883112.7229034
Egungun		3883112.7229034
tadeusz		3883068.2282745
Gatha		3883008.78345028
Morsztyn		3882997.39282528
waray		3882958.9494659
Kesari		3882958.9494659
Chrithram		3882958.9494659
Circ		3882958.9494659
sangatya		3882958.9494659
Yakshagana		3882958.9494659
Khadiboli		3882958.9494659
shatpadi		3882958.9494659
Iluminado		3882958.9494659
Occitania	(proper noun)	3882958.9494659
Puran		3882958.9494659
Steever		3882958.9494659
Geyt		3882958.9494659
Qissa		3882958.9494659
Pragatishila		3882958.9494659
Ventadour		3882958.9494659
Gundert		3882958.9494659
Ranna		3882958.9494659
Malviya		3882958.9494659
Nagaraj	(proper noun)	3882958.9494659
Mareuil		3882958.9494659
Bhartendu		3882958.9494659
Kuvempu		3882958.9494659
Pipon		3882958.9494659
Chhayavaadi		3882958.9494659
Tripuri		3882958.9494659
Raimbaut		3882958.9494659
Shivayogi		3882958.9494659
Maistre		3882958.9494659
Sahithya		3882958.9494659
aleksander		3882958.9494659
uderzo		3835021.18465768
Dogmatix		3643270.1254248
Yarshater		3588599.31089446
Nand		3586382.47307441
Isfahani		3586382.47307441
Safavi	(proper noun)	3586382.47307441
comparatists		3451519.06619191
druid	(noun)|(verb)	3310270.34354711
caribbean		3293518.61969826
antigua	(adjective)|(verb)|(noun)	3276441.23311869
inflenced		3276246.61361186
goetzfridt		3276246.61361186
sceptre	(noun)|(verb)	3259897.75329692
karel		3216827.63531275
Prakashan		3199932.29850735
Dakkhini		3154904.14644105
Ramprasad		3154904.14644105
edgar	(proper noun)	3095546.6915059
Sarcophagi		3068016.94772615
Cacofonix		3068016.94772615
henryk		2979789.8806101
goethe		2954827.93217278
Origo		2929139.82185405
Samachar		2929053.32429546
Reymont		2916848.66410672
narayana		2914436.04991948
israeli	(noun)|(adjective)|(proper noun)	2914436.04991948
Sanskritic		2912305.70965802
Chronique		2912305.70965802
Zwerling		2912296.09881818
Patrika		2912257.6554588
Aubanel		2912257.6554588
Sarbiewski		2912257.6554588
Goldoni		2912257.6554588
Shaivism	(noun)|(proper noun)	2912230.60272443
Nagendra		2912219.21209943
Ramacharitham		2912219.21209943
vk		2912219.21209943
Mourant		2912219.21209943
Gulvadi		2912219.21209943
jakub		2912219.21209943
Newlyn		2912219.21209943
Cercamon		2912219.21209943
epigraphist	(noun)	2912219.21209943
Ermes	(proper noun)	2912219.21209943
Kothoma		2912219.21209943
Janasiksha		2912219.21209943
Nagavarma		2912219.21209943
Thampi		2912219.21209943
Sankrityayan		2912219.21209943
Warkari		2912219.21209943
agan	(verb)|(noun)	2912219.21209943
Haridasas		2912219.21209943
Belenoi		2912219.21209943
bahman		2912219.21209943
Saguna		2912219.21209943
KOHM		2912219.21209943
Shringar		2912219.21209943
bharatendu		2912219.21209943
kazimierz		2912219.21209943
Ritikavya		2912219.21209943
Kwtal		2912219.21209943
Makabenta		2912219.21209943
Epigraphy		2912219.21209943
Frontignan		2912219.21209943
Ranade		2912219.21209943
Nakenwad		2912219.21209943
rahul		2912219.21209943
Arluth		2912219.21209943
handshapes	(noun)|(plural)	2912219.21209943
Kesva		2912219.21209943
Abhyudaya		2912219.21209943
Sordello		2912219.21209943
Rodez		2912219.21209943
Prajavani		2912219.21209943
tei	(noun)|(plural)	2912219.21209943
karnataka		2912219.21209943
Goudelin		2912219.21209943
kokborok		2912219.21209943
Bellaud		2912219.21209943
Ramacharitamanas		2912219.21209943
Hukumu		2912219.21209943
Khum		2912219.21209943
Chhayavaad		2912219.21209943
Gulabrai		2912219.21209943
Miraval		2912219.21209943
bengali	(noun)|(adjective)	2912219.21209943
Ordinalia		2912219.21209943
Perdigon		2912219.21209943
Feuvre		2912219.21209943
Abhidhanantar		2912219.21209943
Ruzante		2912219.21209943
Aiyer		2912219.21209943
Tregear		2912219.21209943
Raina		2912219.21209943
Nayi		2912219.21209943
Kavya		2912219.21209943
Vacqueiras		2912219.21209943
Kahani		2912219.21209943
Cadenet		2912219.21209943
Carreidas		2876265.88849326
Ehr		2876265.88849326
Thompsons		2876265.88849326
prosodic	(adjective)	2807638.22707309
Demneh		2806120.65293636
Yasht		2805022.74518718
Nafisi		2804782.11823405
Gur		2804609.12311687
eduardo		2804543.62702312
Adib		2804535.79596843
Jamasp		2804535.79596843
Ganjavi		2804535.79596843
Afdal		2804535.79596843
Fakhr		2804535.79596843
Faramarz		2804485.96198405
Eshghi		2804485.96198405
bahram		2804485.96198405
Mirzadeh		2804485.96198405
Bakhtari		2804485.96198405
Hushang		2804485.96198405
Sepehri		2804485.96198405
Ebtehaj		2804485.96198405
Dowlatabadi		2804485.96198405
hagiographies	(noun)|(plural)	2804474.57135905
Layeq		2804436.12799968
Ghaznavid		2804436.12799968
houshang		2804436.12799968
Forsi		2804436.12799968
Moshiri		2804436.12799968
Goshasp		2804436.12799968
abdolhossein		2804436.12799968
Ghaznavids		2804436.12799968
Poetesses		2804436.12799968
Shahnama		2804436.12799968
Unsuri		2804436.12799968
forough		2804436.12799968
saraj	(noun)	2804436.12799968
Daqiqi		2804436.12799968
Manuchehri		2804436.12799968
Zakani		2804436.12799968
Nazemi		2804436.12799968
Nezami		2804436.12799968
Sholevar		2804436.12799968
Sokhan		2804436.12799968
ast	(verb)|(noun)	2804436.12799968
kelileh		2804436.12799968
Zahiriddin		2804436.12799968
Forouzanfar		2804436.12799968
Jalali	(proper noun)	2804436.12799968
Homaei		2804436.12799968
Behazin		2804436.12799968
Galegas		2804359.24128093
orality	(noun)	2750544.58594981
eliza		2705611.69815866
Kamble		2696499.27046243
Wallez		2684514.82926038
Sponsz		2684514.82926038
Khemed		2684514.82926038
getafix		2684514.82926038
Convolvulus	(proper noun)	2684514.82926038
Bordurian		2684514.82926038
rhymed	(verb)	2541640.60750257
soothsayer	(noun)	2503986.51149151
Borchardt		2499952.15866879
Syldavia		2492850.26758609
rene	(noun)|(adjective)	2492786.55127749
fantasio		2492763.77002749
Justforkix		2492763.77002749
quatrains	(noun)|(plural)	2374052.34142827
Syldavian		2301012.71079461
Alembick		2301012.71079461
Spip		2301012.71079461
Edifis		2301012.71079461
Bretzelburg		2301012.71079461
Wagg		2301012.71079461
Mitsuhirato		2301012.71079461
hugh		2294809.2680544
eric	(noun)	2274967.31743804
miguel		2270056.00837451
Scheherazade	(proper noun)	2250403.71831726
chivalric	(adjective)	2248491.19090747
Catullus		2237008.52440068
Iseult	(proper noun)	2229269.44785962
Fles		2215790.01780222
greece		2192019.6688402
epictetus		2191723.123436
romans	(verb)|(noun)|(adjective)|(plural)	2190541.25414827
Oresteia		2189798.00022438
socrates		2189190.73752906
dionysius		2188636.52807405
quarreled	(verb)	2187158.63619402
Eclogues		2186622.60661867
hu	(noun)|(verb)|(adverb)|(plural)	2186458.13361337
satirising	(verb)	2186211.81830003
Anabasis		2185757.63103273
vernaculars	(noun)|(plural)	2184731.44862535
mimes	(noun)|(verb)|(plural)	2184592.09144762
Imitation	(noun)	2184589.5997484
Saikaku		2184395.06923082
Seferis		2184366.23671129
Herodas		2184332.59877184
shipmates	(noun)|(plural)	2184332.59877184
socratic		2184332.59877184
theogony	(noun)	2184332.59877184
theocritus		2184327.79335191
xenophon		2184289.34999254
Dafne	(proper noun)	2184289.34999254
Callirhoe		2184289.34999254
Phaenomena		2184289.34999254
Theogony		2184279.7391527
Lysistrata		2184279.7391527
Enneads		2184241.29579332
Almagest		2184241.29579332
preclassical	(adjective)	2184241.29579332
Filologia		2184241.29579332
Istruzione		2184241.29579332
easterling		2184241.29579332
Xiake		2184241.29579332
eratosthenes		2184241.29579332
strabo		2184214.24305895
frankish		2184202.85243395
hadas	(noun)|(plural)	2184202.85243395
mycenaean		2184202.85243395
Dakui		2184202.85243395
euclid		2184202.85243395
trendly		2184202.85243395
Diatribai		2184202.85243395
exameter	(noun)	2184202.85243395
fascinatingly	(verb)|(adverb)	2184202.85243395
Aemilianus		2184202.85243395
giambic		2184202.85243395
beye		2184202.85243395
galen	(noun)|(adjective)	2184202.85243395
Chikamatsu		2184202.85243395
Olympionikai		2184202.85243395
aeolic		2184202.85243395
Efendi		2184202.85243395
cithara	(noun)	2184202.85243395
psichology		2184202.85243395
tragedis	(noun)	2184202.85243395
Zizhen		2184202.85243395
Aetia		2184202.85243395
furtherly		2184202.85243395
herodas		2184202.85243395
terminiology		2184202.85243395
whitmarsh		2184202.85243395
gutzwiller		2184202.85243395
pausanias		2184202.85243395
Pindarus		2184202.85243395
Hongdao		2184202.85243395
Epictetus		2184202.85243395
Hellenica		2184202.85243395
aratus		2184202.85243395
Youguang		2184202.85243395
helladic		2184202.85243395
VIth		2184202.85243395
Encheiridion		2184202.85243395
minoan		2184202.85243395
latters		2184202.85243395
Monzaemon		2184202.85243395
yao	(verb)	2184202.85243395
lesky		2184202.85243395
charition		2184202.85243395
trypanis		2184202.85243395
Hizakurige		2184164.40907457
Kanzan		2184164.40907457
Ugetsu		2184164.40907457
Mandovar		2184164.40907457
Varnan		2184164.40907457
Harusame		2184164.40907457
jippensha		2184164.40907457
Teisho		2184164.40907457
Ayatari		2184164.40907457
tsuga	(noun)	2184164.40907457
Ikku		2184164.40907457
Padmapuran		2184164.40907457
hokusai		2184164.40907457
Hosomichi		2184164.40907457
Jatmal		2184164.40907457
joruri		2184164.40907457
Yogavashishtha		2184164.40907457
Daulatram		2184164.40907457
Gangabhatt		2184164.40907457
Takebe		2184164.40907457
Niranjani		2184164.40907457
Chhand		2184164.40907457
varnan		2184164.40907457
ihara		2184164.40907457
matsuo		2184164.40907457
Perpessicius		2146349.3049936
Borduria		2109348.14912032
Sarcophagus		2109261.65156173
Tapioca		2109261.65156173
Anticlimax		2109261.65156173
Duranton		2109261.65156173
Modesty		2070725.54644936
Baskervilles		2045455.69041118
janklow		2045344.63181743
bialik		2017255.76086508
julian		2005232.36030151
johannes		1992058.69803979
jewish		1970404.74343403
Krasicki		1955990.38395985
Neruda		1949504.484984
Manzoni		1949313.87781508
Keret		1944804.73146303
partimen		1943707.703178
Chandrashekhara		1943696.312553
encyclopaedias	(noun)|(plural)	1943696.312553
Potocki		1941956.99109037
Aharon	(proper noun)	1941696.87548979
vietnamese		1941686.64172514
Shabtai		1941685.48486479
Nitin		1941674.09423979
antoni		1941674.09423979
dilip		1941674.09423979
Adikavi		1941652.46985014
Adipurana		1941652.46985014
Agnon		1941615.80627592
enumerate	(verb)	1941609.22107084
Samsa		1941609.22107084
Albigensian	(adjective)	1941609.22107084
Wincenty	(proper noun)	1941565.97229155
saptapadi		1941565.97229155
Yose		1941556.3614517
Adedeji		1941556.3614517
maciej		1941529.30871733
Bedekar		1941517.91809233
Tchernichovsky		1941490.86535795
egon	(noun)	1941490.86535795
Salezy		1941479.47473295
Gallaudet		1941479.47473295
kailasam		1941479.47473295
roumanille		1941479.47473295
Balleine		1941479.47473295
Kunhiraman		1941479.47473295
kirthanas		1941479.47473295
Barocque		1941479.47473295
Bardai		1941479.47473295
zbigniew		1941479.47473295
Naborowski		1941479.47473295
Middleages		1941479.47473295
SFU		1941479.47473295
Rozel		1941479.47473295
Serveri		1941479.47473295
Santipurana		1941479.47473295
Dnyananpith		1941479.47473295
Sescas		1941479.47473295
Hayyim		1941479.47473295
Dahake		1941479.47473295
narasimhachar		1941479.47473295
Roumanille		1941479.47473295
Sicart		1941479.47473295
Mappila		1941479.47473295
Kasprowicz		1941479.47473295
bosinad		1941479.47473295
Peirol		1941479.47473295
Bhashyacharya		1941479.47473295
Pieri		1941479.47473295
Pirona		1941479.47473295
bohuslav		1941479.47473295
handshape	(noun)	1941479.47473295
Satyasraya		1941479.47473295
Bewnans		1941479.47473295
Comtempory		1941479.47473295
Maurycy	(proper noun)	1941479.47473295
gascoun		1941479.47473295
Bwchab		1941479.47473295
amaresh		1941479.47473295
Charitre		1941479.47473295
Bailiff		1941479.47473295
Laelius		1941479.47473295
Malayalabhasha		1941479.47473295
Shalev		1941479.47473295
Yashodhara		1941479.47473295
Cairel		1941479.47473295
laxman		1941479.47473295
Kaivalya		1941479.47473295
Vyakaranam		1941479.47473295
vengayil		1941479.47473295
Padhye		1941479.47473295
Montaudon		1941479.47473295
Biagio	(proper noun)	1941479.47473295
Trinchera		1941479.47473295
Bodhini		1941479.47473295
ismayling		1941479.47473295
Kesiraja		1941479.47473295
Kerur		1941479.47473295
Tripur		1941479.47473295
Swayamvara		1941479.47473295
Bijoy		1941479.47473295
Lebarbenchon		1941479.47473295
lauda	(verb)|(noun)	1941479.47473295
Chidananda		1941479.47473295
Randhawa		1941479.47473295
Sous	(noun)|(preposition)|(plural)	1941479.47473295
bhalchandra		1941479.47473295
Rupinderpal		1941479.47473295
Arabhatta		1941479.47473295
sircar		1941479.47473295
thereabout	(verb)|(adverb)	1941479.47473295
narasimhaswamy		1941479.47473295
Vilochan		1941479.47473295
Zimorowic		1941479.47473295
Shahmukhi	(proper noun)	1941479.47473295
Astarac		1941479.47473295
Yakshaganas		1941479.47473295
ryszard		1941479.47473295
gustaw		1941479.47473295
Interbellum		1941479.47473295
Amanieu		1941479.47473295
sirventesc		1941479.47473295
Abaji		1941479.47473295
Lebensohn		1941479.47473295
Binning		1941479.47473295
deys	(noun)|(plural)	1941479.47473295
Nwng		1941479.47473295
Navyottara		1941479.47473295
Gwarry		1941479.47473295
Sanghiran		1941479.47473295
Krishnadevaraya		1941479.47473295
Jersiaise	(noun)	1941479.47473295
nepalese	(adjective)|(noun)	1941479.47473295
parameshwara		1941479.47473295
kesava		1941479.47473295
Bijjala		1941479.47473295
Santimoy		1941479.47473295
Poornachandra		1941479.47473295
Bongee		1941479.47473295
Jersiaises	(noun)|(plural)	1941479.47473295
Nalin		1941479.47473295
Daurel		1941479.47473295
mardhekar		1941479.47473295
Veerashaivism		1941479.47473295
Vaar		1941479.47473295
Naphurai		1941479.47473295
Krishnamurti		1941479.47473295
carvals		1941479.47473295
Kokrok		1941479.47473295
Smai		1941479.47473295
Marett		1941479.47473295
Chandrashekar		1941479.47473295
Khumpui		1941479.47473295
Karnatak		1941479.47473295
gopalakrishnan		1941479.47473295
Bandaya		1941479.47473295
Nirguna		1941479.47473295
precurseurs		1941479.47473295
Carbonel		1941479.47473295
Jurat		1941479.47473295
Malayala		1941479.47473295
Nirgun		1941479.47473295
Nayanar		1941479.47473295
Tourgis		1941479.47473295
Elementarnych		1941479.47473295
bosinada		1941479.47473295
Moundi		1941479.47473295
Vishvamitra		1941479.47473295
Giacomino		1941479.47473295
Haripada		1941479.47473295
insubric		1941479.47473295
sirventescs		1941479.47473295
bonvesin		1941479.47473295
Mahavir		1941479.47473295
Negre		1941479.47473295
Padakkappal		1941479.47473295
Aigar	(proper noun)	1941479.47473295
Venkatachar		1941479.47473295
veneta	(adjective)	1941479.47473295
tripura		1941479.47473295
Borneil		1941479.47473295
Circq		1941479.47473295
Nemade		1941479.47473295
Samsad		1941479.47473295
laelius		1941479.47473295
Amarjit		1941479.47473295
bositt		1941479.47473295
irayimman		1941479.47473295
Kolatkar		1941479.47473295
Muktibodh		1941479.47473295
Rej		1941479.47473295
fiestas	(noun)|(plural)	1941479.47473295
Vartaman		1941479.47473295
Channabasava		1941479.47473295
provenzale	(adjective)|(noun)	1941479.47473295
Srinatha		1941479.47473295
Verzee		1941479.47473295
kasper		1941479.47473295
Patois		1941479.47473295
narcyza		1941479.47473295
Guilhem		1941479.47473295
vachana		1941479.47473295
Cotentin		1941479.47473295
classifiers	(noun)|(plural)	1941479.47473295
proscrits		1941479.47473295
Tejaswi		1941479.47473295
skeealyn		1941479.47473295
Janicki		1941479.47473295
Saboly		1941479.47473295
Kathegalu		1941479.47473295
Fraa		1941479.47473295
Bolong		1941479.47473295
deservedly	(verb)|(adverb)	1941479.47473295
Separa		1941479.47473295
Centenier		1941479.47473295
Adiga		1941479.47473295
Galaganath		1941479.47473295
Agarkar		1941479.47473295
Toloza		1941479.47473295
Krishen		1941479.47473295
Rabindra		1941479.47473295
Raso		1941479.47473295
Abhinavagupta		1941479.47473295
Goldern		1941479.47473295
Balestrieri		1941479.47473295
Casiano		1941479.47473295
playwrighting	(noun)	1941479.47473295
Flippe		1941479.47473295
Halmidi		1941479.47473295
Jangnama		1941479.47473295
kanda	(noun)	1941479.47473295
Nagarjun		1941479.47473295
Swamirao		1941479.47473295
Faldouet		1941479.47473295
theatral		1941479.47473295
Shant		1941479.47473295
Sudha		1941479.47473295
Chethuang		1941479.47473295
ramacharitham		1941479.47473295
Zapolska		1941479.47473295
Padmavat		1941479.47473295
Shabir		1941479.47473295
Murasing		1941479.47473295
jaishankar		1941479.47473295
Leelavathi		1941479.47473295
vaikom		1941479.47473295
Rwchabmung		1941479.47473295
Trinfe		1941479.47473295
Chintamani		1941479.47473295
zofia		1941479.47473295
rajasekharan		1941479.47473295
Dunveryssyn		1941479.47473295
Garros		1941479.47473295
Reeti		1941479.47473295
lankesh		1941479.47473295
Ketkar		1941479.47473295
Malleo		1941479.47473295
minga	(verb)|(noun)	1941479.47473295
Mochnacki		1941479.47473295
Ghailck		1941479.47473295
Padovana		1941479.47473295
azzo		1941479.47473295
Ramanujapuram		1941479.47473295
Barjols		1941479.47473295
Veerashaivas		1941479.47473295
Giovannin		1941479.47473295
jadwiga		1941479.47473295
pakistani	(noun)|(adjective)|(plural)	1941479.47473295
chandrakanta		1941479.47473295
Merrienne		1941479.47473295
Blandin		1941479.47473295
Mukund		1941479.47473295
pascon		1941479.47473295
fagunwa		1941479.47473295
Dnyaneshwar		1941479.47473295
nanak		1941479.47473295
Beton	(noun)	1941479.47473295
Alindralal		1941479.47473295
Manikya		1941479.47473295
christianus	(adjective)	1941479.47473295
Sickle		1917510.59232884
Sinusitus		1917510.59232884
Impedimenta		1917510.59232884
Voronov		1917510.59232884
Alesia		1917510.59232884
mauvaise	(adjective)	1917510.59232884
Zantafio		1917510.59232884
Namdeo		1833619.50391445
Dhasal		1833619.50391445
Urechia		1818084.11717105
Lutetia		1733241.36073864
Vernay		1725846.03065455
Jorgen		1725846.03065455
Whosemoralsarelastix		1725759.53309596
Boneywasawarriorwayayix		1725759.53309596
frousse	(noun)	1725759.53309596
gorille	(noun)	1725759.53309596
faiseur	(noun)	1725759.53309596
colourised	(verb)	1725759.53309596
stowaway	(noun)	1725759.53309596
Torapa		1725759.53309596
Ezab		1725759.53309596
ivan	(noun)	1652931.52389117
Marbury		1619231.16685547
transcended	(verb)	1610889.73298735
Fanon		1548747.226333
foire	(noun)	1545992.91506513
parchments	(noun)|(plural)	1540814.36256737
bonne	(adjective)|(noun)	1534008.47386307
corne	(noun)	1534008.47386307
Juillard		1534008.47386307
Brontosaurus		1534008.47386307
Marsupilamis		1534008.47386307
UderzoHidden		1534008.47386307
vitalstatistix		1534008.47386307
champignon	(noun)	1534008.47386307
Arumbayas		1534008.47386307
eBlake		1534008.47386307
voyageur	(noun)	1534008.47386307
Corsicans	(proper noun)|(plural)	1534008.47386307
nid	(noun)|(verb)|(adverb)	1534008.47386307
Lagaffe		1534008.47386307
Denarii		1534008.47386307
Tabou		1534008.47386307
voleurs	(noun)|(plural)	1534008.47386307
draughtsmen	(noun)|(plural)	1534008.47386307
Jolyon	(proper noun)	1534008.47386307
francisco		1494259.9940852
dario		1487613.75210942
federico		1487538.64517583
Palimpsest	(noun)	1463591.43369239
exaltation	(noun)	1458566.71486586
ghostwriters	(noun)|(plural)	1458326.44386977
rhetor	(noun)	1457017.83041495
birthdays	(noun)|(plural)	1456234.54696768
Nanora		1456148.04940909
foundings		1456148.04940909
paeans	(noun)|(plural)	1456148.04940909
epithalamia		1456148.04940909
Reimagining		1456148.04940909
dirges	(noun)|(plural)	1456148.04940909
sugano		1456148.04940909
Augusten		1456120.99667471
Margolius		1456109.60604971
Heda		1456109.60604971
Westernization		1452720.40058792
CABAL		1438262.69058452
Ambedkari		1438132.94424663
Jackal		1436313.79278643
blindly	(verb)|(adverb)	1435912.12045697
rafael		1424028.31992317
Qajar		1413340.69645948
Maupassant		1404881.09395856
Gulistan		1404559.84273786
Counsels		1404484.73580427
Pazand		1404484.73580427
hemistich	(noun)	1404446.29244489
Abbasids		1404434.90181989
Swedenborg		1403254.5830657
lexicons	(noun)|(plural)	1403203.3252532
versifying	(verb)	1403203.3252532
bestiality	(noun)	1402455.13138265
Denig		1402417.39993734
Zarathustra	(proper noun)	1402400.43265218
Mayakovsky		1402381.44827718
Vichar		1402367.56595296
Namag		1402367.56595296
Shakur		1402365.78616781
Nien		1402347.81033773
Nask		1402317.73196859
Shabuhragan		1402306.34134359
Zariran		1402306.34134359
Litterarum		1402304.56155843
Abolkheir		1402267.89798421
Suzani		1402267.89798421
Pishevari		1402267.89798421
Bistami		1402267.89798421
neshat		1402267.89798421
Suhrawardi		1402267.89798421
vahshi		1402267.89798421
Shabistari		1402267.89798421
Zartosht		1402267.89798421
Shirzi		1402267.89798421
Wasef		1402267.89798421
Mahsati		1402267.89798421
Awhadi		1402267.89798421
Hatefi		1402267.89798421
Warshtmansr		1402267.89798421
Zadspram		1402267.89798421
Walad		1402267.89798421
Moezi		1402267.89798421
Qatran		1402267.89798421
Faani		1402267.89798421
Shirzani		1402267.89798421
Bafqi		1402267.89798421
Faqih		1402267.89798421
Qazvini		1402267.89798421
Ayyuqi		1402267.89798421
Bidel		1402267.89798421
Forughi		1402267.89798421
Hamadani		1402267.89798421
ePersian		1402267.89798421
Sudgar		1402267.89798421
Mihyar		1402267.89798421
Khorasani		1402267.89798421
behistun		1402267.89798421
Adarbad		1402267.89798421
Nozhat		1402267.89798421
Poordavood		1402267.89798421
Kisai		1402267.89798421
Golchin		1402267.89798421
Fazlallah		1402267.89798421
ubayd		1402267.89798421
Homam		1402267.89798421
Khwaju		1402267.89798421
Majd		1402267.89798421
Hazin		1402267.89798421
Loiq		1402267.89798421
Sherali		1402267.89798421
Khaghani		1402267.89798421
Abusaeid		1402267.89798421
Faghani		1402267.89798421
Vohuman		1402267.89798421
Rexurdimento		1402266.11819906
adabi		1402256.50735921
rumi		1402256.50735921
Bustan		1402256.50735921
