what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308429157731
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308429184977
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308429188301
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1308429191311
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308429201348
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1308429201365
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308429201484
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308429201496
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308429210983
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1308429211000
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308429216998
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308429217018
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308429217118
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1308429220868
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308429226292
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1308429227116
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308429261443
