what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1308414455707
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1308414455718
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1308414455719
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1308414455722
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1308414455723
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1308414455736
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1308414455737
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1308414455738
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1308414455739
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1308414455740
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1308414455758
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1308414455759
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1308414455761
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1308414455762
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1308414455763
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1308414455764
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1308414455765
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1308414455766
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1308414455766
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1308414455767
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1308414455805
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1308414455805
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1308414455813
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1308414455814
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1308414455815
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1308414455839
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1308414455857
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1308414455858
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1308414455871
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1308414455872
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1308414455872
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1308414455890
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1308414455895
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1308414455909
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1308414455925
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1308414455939
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1308414455944
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1308414455954
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1308414455970
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1308414455980
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1308414455992
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1308414455997
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1308414456003
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1308414456004
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1308414456018
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1308414456019
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1308414456033
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1308414456037
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1308414456038
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1308414456052
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1308414456067
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1308414456085
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1308414456099
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1308414456106
os,sysinfo,,,"win32",1308414456111
arch,sysinfo,,,"x86",1308414456111
ws,sysinfo,,,"win32",1308414456111
locale,sysinfo,,,"en_US",1308414456111
processors,sysinfo,,,"2",1308414456111
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1308414456111
java.runtime.version,sysinfo,,,"1.6.0_26-b03",1308414456111
java.specification.name,sysinfo,,,"Java Platform API Specification",1308414456111
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1308414456111
java.specification.version,sysinfo,,,"1.6",1308414456111
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1308414456111
java.version,sysinfo,,,"1.6.0_26",1308414456111
java.vm.info,sysinfo,,,"mixed mode, sharing",1308414456111
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1308414456111
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1308414456111
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1308414456111
java.vm.specification.version,sysinfo,,,"1.0",1308414456111
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1308414456111
java.vm.version,sysinfo,,,"20.1-b02",1308414456111
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1308414473568
started,bundle,org.python.pydev.core,2.1.0.2011052613,"org.python.pydev.core",1308414473999
started,bundle,org.python.pydev.parser,2.1.0.2011052613,"org.python.pydev.parser",1308414474415
started,bundle,com.python.pydev.analysis,2.1.0.2011052613,"com.python.pydev.analysis",1308414474716
started,bundle,org.python.pydev,2.1.0.2011052613,"org.python.pydev",1308414475003
started,bundle,org.python.pydev.red_core,2.1.0.2011052613,"org.python.pydev.red_core",1308414477212
started,bundle,com.python.pydev,2.1.0.2011052613,"com.python.pydev",1308414477548
started,bundle,com.python.pydev.refactoring,2.1.0.2011052613,"com.python.pydev.refactoring",1308414477866
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1308414478295
started,bundle,org.python.pydev.debug,2.1.0.2011052613,"org.python.pydev.debug",1308414478309
started,bundle,org.python.pydev.django,2.1.0.2011052613,"org.python.pydev.django",1308414478355
started,bundle,org.python.pydev.refactoring,2.1.0.2011052613,"org.python.pydev.refactoring",1308414478921
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1308414478958
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1308414480901
started,bundle,org.python.pydev.jython,2.1.0.2011052613,"org.python.pydev.jython",1308414486085
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1308414486688
started,bundle,com.python.pydev.codecompletion,2.1.0.2011052613,"com.python.pydev.codecompletion",1308414487892
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1308414490471
opened,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308414490615
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308414491809
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1308414589528
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1308414597881
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1308414597906
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308414601753
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308414605606
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308414605639
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308414614606
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308414619226
executed,command,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors.lineNumberToggle",1308414622219
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308414781563
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308414978158
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1308414979372
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308414979407
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1308414981263
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308414982716
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1308414988037
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1308414991042
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308414993822
activated,view,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1308414993934
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308414993948
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1308414993962
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308414995892
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308414995908
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308415002742
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308415020408
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308415027041
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308415035616
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1308415052438
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1308415052539
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1308415053468
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308415058515
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308415202453
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1308415209304
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308415212431
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1308415213230
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308415213292
started,bundle,com.python.pydev.debug,2.1.0.2011052613,"com.python.pydev.debug",1308415215063
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308415215089
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1308415250718
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1308415257032
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308415293026
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1308415293718
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308415295719
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1308415295738
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308415297702
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308415297718
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308415307731
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308415310242
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1308415312335
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1308415312699
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1308415313054
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1308415313407
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1308415313774
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1308415314164
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1308415314493
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1308415314987
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1308415316092
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308415333675
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308415365509
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1308415370924
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1308415372737
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1308415373743
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1308415374018
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1308415374194
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1308415376323
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1308415376437
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1308415376831
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1308415377163
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1308415377427
no handler,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1308415378423
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308415388633
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1308415390821
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308415402127
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308415406174
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1308415409452
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308415416924
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1308415416939
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308415417059
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308415417073
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308415424611
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308415528699
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1308415532612
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1308415551528
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1308415551959
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1308415552435
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1308415552704
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1308415552895
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1308415553063
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308415558878
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1308415584539
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1308415586342
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1308415592418
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1308415594667
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308415607979
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1308415608875
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308415629033
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1308415629051
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308415629127
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308415629140
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308415637333
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308415659910
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1308415661470
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308415676869
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1308415677687
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308415690887
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1308415691478
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308415691494
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308415692463
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308415697383
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1308415697413
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308415710562
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308415710581
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308415727052
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1308415727077
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308415729480
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308415731360
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1308415731378
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308415734839
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308415734864
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1308415737633
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1308415739793
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1308415740675
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1308415741454
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1308415742247
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308415770495
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1308415771294
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308415777790
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1308415777808
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308415797177
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308415797193
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308415827513
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308415856121
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308415857394
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308415891603
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1308415909758
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1308415909786
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1308415911542
